_id,name,brand,category,description,unit,quantity,servings,flavors,benefits,allergens,certifications,dosage,priceRetail,pricePurchase,priceWholesale,priceSlashed,stock,featured,metaTitle,metaDescription
product-gsn-pure-whey-2kg,Pure Whey - 2kg,GSN,proteines,"Pure Whey - 2kg de GSN est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Formule riche en acides amin├®s essentiels, id├®ale apr├¿s l'entra├«nement.",kilogramme,2,67,Chocolat|Vanille|Fraise,Synth├¿se prot├®ine musculaire 25g dense dose optimal BCAA Leucine-dominant mTOR activ├®|Croissance musculaire recovery post-training acceler├®e absorption rapide|BCAA 5.5g anti-catabolisme protection muscle maigre|Glutamine 4.3g recovery cellulaire immunitaire support|Densit├® nutritionnel 25g/125 kcal ultra-efficace nutrition|Absorption rapide PDCAAS 0.99 utilisation prot├®ine maximale,"CONTIENT: LAIT (whey prot├®ines), SOJA (l├®cithine). Traces: GLUTEN, ┼ÆUFS, FRUITS ├Ç COQUE, GRAINES S├ëSAME, C├ëLERI. .",GMP|ISO 9001,30g (1 scoop) dans 250ml eau/lait par dose = 25g prot├®ine. Anytime flexible moment prise. Maximum 60g (2 scoops)/jour = 50g prot├®ine. Cure continue journali├¿re optimal sans interruption (prot├®ine s├╗re chronique).,260,145,205,,100,false,Pure Whey - 2kg | GSN | Dodo Nutrition,Pure Whey - 2kg de GSN est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Livraison rapide en Tunisie.
product-big-ramy-labs-red-rex-big-mass-5-44kg,RED REX Big Mass - 5.44kg,Big Ramy Labs,gainers,RED REX Big Mass de Big Ramy Labs est le mass gainer parfait pour les pratiquants de musculation qui ont du mal ├á prendre du poids et de la masse musculaire.,kilogramme,5.44,16,Chocolat (primary)|Multiples selon batch,Apport calorique MASSIF 1310 kcal/dose prise masse rapide ectomorphes|Double source prot├®ines absorption optimale synth├¿se prot├®ine musculaire|Cr├®atine 16g/dose force explosive endurance augment├®e 15-20%|Glutamine r├®cup├®ration cellulaire immunitaire support|Double source glucides ├®nergie progressive sans crash|BCAA complets anti-catabolisme protection muscle maigre,"CONTIENT: LAIT (whey prot├®ines concentr├®es). Traces possibles: GLUTEN, SOJA, ┼ÆUFS, POISSON, CRUSTAC├ëS, SULFITES (atelier). .",,"320g (4 scoops) dans 800-1000ml eau/lait par dose. 1-2 doses/jour selon besoins caloriques objectifs. JOURS TRAINING: 2 doses (post-workout + collation). JOURS REPOS: 1-2 doses selon faim objectives. Cure minimum 4 semaines, optimal 6-8 semaines prise mass.",655,360,510,,100,false,RED REX Big Mass - 5.44kg | Big Ramy Labs | Dodo Nutrition,RED REX Big Mass - 5.44kg de Big Ramy Labs. Gainer prise de masse de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-real-pharm-real-mass-6-8kg,Real Mass - 6.8kg,Real Pharm,gainers,Real Mass de Real Pharm est le mass gainer parfait pour les pratiquants de musculation qui ont du mal ├á prendre du poids et de la masse musculaire.,kilogramme,6.8,90,Chocolat|Vanille|Banane|Fraise|Caramel|Tiramisu,4 sources prot├®ines absorption progressive optimale (rapide+lente)|282 kcal/dose apport ├®nerg├®tique ├®lev├®|BCAA 17.42g/100g prot├®ines anti-catabolisme muscle|4 sources glucides ├®nergie imm├®diate+prolong├®e|EAA complets 37.19g/100g profil acides amin├®s|Glutamine 14g/100g r├®cup├®ration cellulaire,"Contient: LAIT. Traces possibles: SOJA, GLUTEN, ┼ÆUFS, POISSON, CRUSTAC├ëS, SULFITES.",,75g (2 cuill├¿res doseuses) dans 150-250ml eau ou lait. Consommer 2 fois/jour (apr├¿s training + collation). Jusqu'├á 4 fois/jour selon besoins (max 300g/jour),815,450,635,,100,true,Real Mass - 6.8kg | Real Pharm | Dodo Nutrition,Real Mass - 6.8kg de Real Pharm. Gainer prise de masse de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-real-pharm-real-mass-gold-edition-3kg,Real Mass Gold Edition - 3kg,Real Pharm,gainers,Real Mass Gold Edition de Real Pharm est le mass gainer parfait pour les pratiquants de musculation qui ont du mal ├á prendre du poids et de la masse musculaire.,kilogramme,3,40,Chocolat|Vanille|Vanille-Berry,20% prot├®ines concentration ├®lev├®e vs Real Mass standard|12 Vitamines couverture micronutriments optimale (C E A B-complex)|5 Min├®raux essentiels (Ca Mg K P Na) ├®quilibre ├®lectrolytes|Glucides sains Maltodextrine Dextrose Avoine ├®nergie progressive|Croissance musculaire rapide phases prise masse|R├®cup├®ration acc├®l├®r├®e micronutriments antioxydants,"Contient: LAIT (concentration ├®lev├®e lait premium). Traces possibles: GLUTEN, SOJA, ┼ÆUFS. G├®latine option.",,"75g (2 cuill├¿res) dans 250-300ml eau ou lait, 1-3 portions/jour selon besoins caloriques objectifs",360,200,280,,100,false,Real Mass Gold Edition - 3kg | Real Pharm | Dodo Nutrition,Real Mass Gold Edition - 3kg de Real Pharm. Gainer prise de masse de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-real-pharm-real-viking-360g,Real Viking - 360g,Real Pharm,pre-workout,"Real Viking - 360g de Real Pharm, booster pr├®-entra├«nement pour une ├®nergie explosive, un focus mental accru et une endurance prolong├®e pendant vos s├®ances.",gramme,360,30,Maracuja,AAKG circulation production NO maximale|20 ingr├®dients ├®nergie multisource compl├¿te|Pump vasculaire intense congestion musculaire|Caf├®ine naturelle guarana ├®nergie sans crash|Antioxydants flavonoides cacao protection cellulaire|Thermogen├¿se orange am├¿re d├®pense ├®nerg├®tique,Contient: Syn├®phrine (orange am├¿re) . Traces possibles: gluten soja. .,,"6-12g dans 200-250ml eau, 15-20min AVANT training. Commencer 6g tester tol├®rance avant augmenter 12g. Maximum 12g/jour ne pas d├®passer.",70,40,55,,100,false,Real Viking - 360g | Real Pharm | Dodo Nutrition,Real Viking - 360g de Real Pharm. Pre-workout de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-applied-nutrition-shaker-600g,Shaker - 600g,Applied Nutrition,accessoires,"Shaker - 600g de Applied Nutrition, accessoire de qualit├® pour accompagner vos entra├«nements. Con├ºu pour la durabilit├® et le confort.",millilitre,600,,,,Aucun allerg├¿ne (accessoire non-alimentaire). Plastique sans BPA certifi├® s├®curit├® alimentaire EU. Ingr├®dients z├®ro allerginiques.,ISO 22000,Non applicable (accessoire r├®utilisable - pas dosage). R├®utilisable quotidiennement ind├®finiment - remplacer si usure/dommage.,20,10,15,,100,false,Shaker - 600g | Applied Nutrition | Dodo Nutrition,"Shaker - 600g de Applied Nutrition, accessoire de qualit├® pour accompagner vos entra├«nements. Livraison rapide en Tunisie."
product-applied-nutrition-shed-h2o-180-capsules,Shed H2O - 180 Capsules,Applied Nutrition,bruleurs,Shed H2O - 180 Capsules de Applied Nutrition est un br├╗leur de graisse qui acc├®l├¿re le m├®tabolisme et favorise la perte de poids. Formule thermog├®nique pour une s├¿che efficace.,capsule,180,30,,,"ALLERG├êNE MAJEUR: C├®leri (d├®clar├® gras - constituant actif). Peut contenir traces: soja, gluten, lait, ┼ôuf, crustac├®s, arachide",GMP|ISO 22000|Halal|Halal Certifi├®|Informed Sport,"Dose standard pr├®-comp├®tition: 1 dose (6 caps) matin avec nourriture, optionnel 1 dose suppl├®mentaire 6-8h apr├¿s (utilisateurs exp├®riment├®s) NE PAS D├ëPASSER 2 doses/jour (160mg caf├®ine/jour) Dur├®e: 2-7 jours pr├®-comp├®tition (pique effet jour 3-4) Consommation d'eau: MINIMAL 2 litres/jour (hyper-i...",120,65,95,,100,false,Shed H2O - 180 Capsules | Applied Nutrition | Dodo Nutrition,Shed H2O - 180 Capsules de Applied Nutrition. Br├╗leur de graisse de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-miravella-shilajit-20-acide-fulvique-60-capsules,Shilajit (20% Acide Fulvique) - 60 Capsules,Miravella,boosters,"Shilajit (20% Acide Fulvique) - 60 Capsules de Miravella, booster naturel pour optimiser vos niveaux hormonaux, votre vitalit├® et vos performances physiques. Ingr├®dients naturels concentr├®s.",g├®lule,60,30,,├ënergie vitalit├® tonus boost naturel fatigue chronique combat|Libido testost├®rone 15-20% augmentation fonction sexuelle|R├®cup├®ration musculaire post-training inflammation douleurs r├®duction|Adaptog├¿ne stress r├®sistance conditions difficiles am├®lioration|Antioxydant puissant radicaux libres neutralisation protection|D├®toxification m├®taux lourds toxines ch├®lation ├®limination,"(shilajit r├®sine naturelle). CONTIENT: G├®latine bovine Halal, Fer ├®lev├® (inappropri├® h├®mochromatose niveau fer sang ├®lev├®). D├®conseill├® femmes enceintes/allaitantes (donn├®es insuffisantes), personnes probl├¿mes r├®naux acide urique ├®lev├® (consultation m├®decin), enfants < 12 ans (adaptation dosage).",GMP|Halal|Halal Certifi├®,"1-2 g├®lules quotidien pendant repas. Cure 2-3 mois r├®sultats optimaux ├®nergie libido, r├®p├®table plusieurs fois/an",55,30,45,,100,false,Shilajit (20% Acide Fulvique) - 60 Capsules | Miravella,Shilajit (20% Acide Fulvique) - 60 Capsules de Miravella. Booster hormonal de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-applied-nutrition-shred-x-ultimate-fat-burner-300g,Shred X Ultimate Fat Burner - 300g,Applied Nutrition,bruleurs,Shred X Ultimate Fat Burner - 300g de Applied Nutrition est un br├╗leur de graisse qui acc├®l├¿re le m├®tabolisme et favorise la perte de poids. Formule thermog├®nique pour une s├¿che efficace.,gramme,300,30,Lemon Ice Tea|Sour Gummy Bear|Strawberry Kiwi,,"Peut contenir soja, crustac├®s (traces atelier partag├®). Contient caf├®ine (200mg/dose) - d├®conseill├® sensibilit├® caf├®ine. Contient colorants: tartrazine E102 (Lemon Ice Tea) - allergie potentielle asthme.",GMP|Halal|Halal Certifi├®,Dose standard: 1 scoop (10g) 15 min avant entra├«nement cardio Dose maximale: 1 scoop matin (15 min avant cardio) + optionnel 1 scoop apr├¿s-midi NE PAS D├ëPASSER 2 doses/jour (400mg caf├®ine/jour limite recommand├®e) NE PAS CONSOMMER sur estomac vide (absorption optimale + GI confort) Dur├®e: 8-12 sem...,65,35,50,,100,false,Shred X Ultimate Fat Burner - 300g | Applied Nutrition,Shred X Ultimate Fat Burner - 300g de Applied Nutrition. Br├╗leur de graisse de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-miravella-spiruline-90-capsules,Spiruline - 90 Capsules,Miravella,vitamines,"Spiruline - 90 Capsules de Miravella pour soutenir votre sant├® globale, votre immunit├® et vos performances sportives. Formule compl├¿te en vitamines et min├®raux essentiels.",g├®lule,90,15,,├ënergie vitalit├® tonus augmentation fatigue r├®duction|Immunit├® d├®fenses naturelles renforc├®es r├®sistance|Prot├®ines 55-65% musculation v├®g├®tariens compl├®ment|Fer 22.7mg an├®mie pr├®vention fatigue chronique|Antioxydants phycocyanine b├¬ta-carot├¿nes protection cellulaire|D├®toxification chlorophylle purification foie toxines,"(spiruline algue naturelle). CONTIENT: G├®latine bovine Halal. Traces possibles: iode (algue marine). D├®conseill├® femmes enceintes/allaitantes (donn├®es limit├®es), personnes hyperthyro├»die (iode teneur), ph├®nylc├®tonurie (acides amin├®s), h├®mochromatose (fer ├®lev├®)",GMP|Halal|Halal Certifi├®,"4-6 g├®lules quotidien (1600-2400mg spiruline). Minimum 2 mois cure r├®sultats, optimal 3 mois, r├®p├®table plusieurs fois/an",45,25,35,,100,false,Spiruline - 90 Capsules | Miravella | Dodo Nutrition,"Spiruline - 90 Capsules de Miravella pour soutenir votre sant├® globale, votre immunit├® et vos performances sportives. Livraison rapide en Tunisie."
product-longevity-plus-testopluselules-90-capsules,TestoPluselules - 90 Capsules,Longevity Plus,boosters,"TestoPlus 90 Gelules de Longevity Plus est le booster de testost├®rone naturel con├ºu pour optimiser vos niveaux hormonaux, augmenter votre force, votre masse musculaire et votre libido.",g├®lule,90,45,,Soutien testost├®rone natural Tribulus saponines 400mg validation ├®tudes|Libido augment├®e ├®rections performance sexuelle am├®lior├®e document├®e|├ënergie endurance Ginseng Panax adaptog├¿ne tonique g├®n├®ral|R├®cup├®ration stress Rhodiola anti-fatigue cortisol r├®gulation|Performance physique augmentation force endurance training|Fertilit├® masculine spermatog├®n├¿se augmentation volume,"Contient: G├®latine beef | Sans: Gluten, Soja, Arachides, Fruits secs | Traces possibles: Gluten atelier partag├®",GMP|ISO 22000,"Dose standard: 2 g├®lules quotidienne. Prendre 1 g├®lule le matin je├╗n ou petit-d├®jeuner (├®nergie Ginseng B6 jour), 1 g├®lule 30-60min avant entra├«nement (performance Tribulus). Alternative: 1 g├®lule matin 1 g├®lule soir r├®gularit├® sym├®trique. Maximum 2 g├®lules/jour.",65,35,50,,100,false,TestoPluselules - 90 Capsules | Longevity Plus Tunisie,TestoPluselules - 90 Capsules de Longevity Plus. Booster hormonal de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-real-pharm-testobooster-gold-edition-180-capsules,Testobooster Gold Edition - 180 Capsules,Real Pharm,boosters,"Testobooster Gold Edition - 180 Capsules de Real Pharm, booster naturel pour optimiser vos niveaux hormonaux, votre vitalit├® et vos performances physiques. Ingr├®dients naturels concentr├®s.",g├®lule,180,30,,DAA augmente testost├®rone 40% ├®tudes|Tribulus libido force performance|Fenugrec balance hormonale anabolisme|Maca ├®nergie vitalit├® sexuelle|Zinc testost├®rone immunit├®|Magn├®sium r├®cup├®ration musculaire,"CONTIENT: G├®latine. Traces possibles: GLUTEN, SOJA, LAIT. .",,1 ├á 6 g├®lules/jour avec repas. Minimum 1-2 g├®lules/jour maintenance. Maximum 6 g├®lules/jour intensif. Cure minimum 4-6 semaines r├®sultats.,100,55,80,,100,false,Testobooster Gold Edition - 180 Capsules | Real Pharm,Testobooster Gold Edition - 180 Capsules de Real Pharm. Booster hormonal de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-miravella-tribulus-terrestris-90-saponines-120-capsules,Tribulus Terrestris (90% Saponines) - 120 Capsules,Miravella,boosters,"Tribulus Terrestris (90% Saponines) de Miravella est le booster de testost├®rone naturel con├ºu pour optimiser vos niveaux hormonaux, augmenter votre force, votre masse musculaire et votre libido.",g├®lule,120,30,,Testost├®rone 15-30% augmentation stimulation LH|Force musculaire augmentation synth├¿se prot├®ines|Endurance am├®lioration oxyg├®nation|Libido d├®sir sexuel stimulation|Fertilit├® spermatogen├¿se augmentation|R├®cup├®ration musculaire acc├®l├®r├®e,"G├®latine bovine Halal. D├®conseill├® femmes enceintes, traitement hormonal, enfants < 12 ans (consultation m├®decin recommand├®e).",GMP|Halal,"3 g├®lules quotidien (1-2 matin, 1 soir). Cure 3 mois r├®sultats, r├®p├®table plusieurs fois/an",80,45,60,,100,false,Tribulus Terrestris (90% Saponines) - 120 Capsules,Tribulus Terrestris (90% Saponines) - 120 Capsules de Miravella. Booster hormonal de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-miravella-ultra-mag-magnesium-bisglycinate-60-capsules,Ultra Mag (Magn├®sium Bisglycinate) - 60 Capsules,Miravella,vitamines,"Ultra Mag (Magn├®sium Bisglycinate) - 60 Capsules de Miravella pour soutenir votre sant├® globale, votre immunit├® et vos performances sportives. Formule compl├¿te en vitamines et min├®raux essentiels.",g├®lule,60,30,,├ënergie m├®tabolisme ATP production|Muscles contraction relaxation crampes pr├®vention|Syst├¿me nerveux transmission fonction optimale|Stress gestion cortisol anxi├®t├® relaxation|Sommeil qualit├® d├®tente profonde|├ëlectrolytes ├®quilibre calcium ions,"G├®latine bovine Halal. D├®conseill├® insuffisance r├®nale, femmes enceintes/allaitantes (consultation), enfants < 6 ans (adaptation dosage).",GMP|Halal,"2 g├®lules quotidien avec repas. Cure 3 mois r├®sultats, pause 15 jours entre cures",40,20,30,,100,false,Ultra Mag (Magn├®sium Bisglycinate) - 60 Capsules | Miravella,Ultra Mag (Magn├®sium Bisglycinate) - 60 Capsules de Miravella. Vitamines et min├®raux de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-v-shape-supplements-v-complex-pro-whey-1kg,V-Complex Pro Whey - 1kg,V-Shape Supplements,proteines,"V-Complex Pro Whey - 1kg de V-Shape Supplements est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Formule riche en acides amin├®s essentiels, id├®ale apr├¿s l'entra├«nement.",kilogramme,1,28,Vanilla|Chocolate (standard - variantes selon batch),,"ALLERG├êNE MAJEUR: Lait - Whey protein concentr├®/isolate d├®riv├® lait. Peut contenir traces: soja, ┼ôuf, gluten, arachide (atelier partag├®)",GMP,Standard: 1 dose (35g) quotidien post-entra├«nement (optimal) Alternative: 1 dose matin + 1 dose post-entra├«nement = 2 doses/jour double performance Dur├®e loading cr├®atine: premiers 5-7 jours optionnel (non-obligatoire formule) Maintenance: 1 dose quotidienne ind├®finiment cumul cr├®atine musculaire,130,70,100,,100,false,V-Complex Pro Whey - 1kg | V-Shape Supplements Tunisie,V-Complex Pro Whey - 1kg de V-Shape Supplements. Prot├®ine de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-v-shape-supplements-v-zero-iso-pro-1-8kg,V-Zero Iso Pro - 1.8kg,V-Shape Supplements,proteines,"V-Zero Iso Pro - 1.8kg de V-Shape Supplements est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Formule riche en acides amin├®s essentiels, id├®ale apr├¿s l'entra├«nement.",kilogramme,1.8,72,Chocolate|Vanilla|Strawberry|Cookies & Cream,,"ALLERG├êNE MAJEUR: Lait - Whey Protein Isolate d├®riv├® lactos├®rum vache. Peut contenir: soja (l├®cithine tournesol alternative possible), ┼ôuf, gluten, crustac├®s (atelier partag├®)",GMP|Halal|Halal Certifi├®|Vegan,Phase s├¿che/d├®finition: 25-50g quotidien (1-2 portions = 23-47g prot├®ine) Phase maintenance: 25g post-entra├«nement (1 portion standard) Usage quotidien flexible: 1-3 portions 25g r├®parties selon objectifs macro-prot├®ine Dur├®e: utilisation continue 12+ mois suppl├®mentation prot├®ine quotidienne,235,130,185,,100,false,V-Zero Iso Pro - 1.8kg | V-Shape Supplements Tunisie,V-Zero Iso Pro - 1.8kg de V-Shape Supplements est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Livraison rapide en Tunisie.
product-real-pharm-vitamax-men-60g,Vitamax MEN - 60g,Real Pharm,vitamines,"Vitamax MEN de Real Pharm offre une formule compl├¿te de vitamines et min├®raux essentiels pour soutenir votre sant├® globale, votre syst├¿me immunitaire et optimiser vos performances sportives. Indispensable pour les athl├¿tes qui s'entra├«nent intens├®ment et ont des besoins nutritionnels accrus.",comprim├®,60,30,,Multivitamine compl├¿te couvre 20+ d├®ficiences micronutriment di├®t├®tiques modernes|├ënerg├®tique Ginseng Sib├®rien adaptog├¿ne + B vitamines ATP production|Support hormonal prostate Saw Palmetto + Zn optimisation DHT libre|Syst├¿me immunitaire Vitamines C A Zn Se cofacteurs d├®fense|Vision Vitamine A oculaire protection|Cardiovasculaire Magn├®sium Calcium K r├®gulation tension,TRACES POSSIBLES: Gluten possible atelier. .,GMP|ISO 9001|EFSA,"2 comprim├®s/jour dose standard (couverture 100% VQ plupart), Prendre 1 comprim├® matin + 1 soir r├®gularit├® absorption, Maximum 2 comprim├®s/jour (iode 150┬Ág total), Minimum 1 comprim├®/jour maintenance l├®g├¿re flex, Cure continue sans interruption sauf consultation m├®decin",40,20,30,,100,false,Vitamax MEN - 60g | Real Pharm | Dodo Nutrition,Vitamax MEN - 60g de Real Pharm. Vitamines et min├®raux de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-real-pharm-vitamin-shock-300g,Vitamin Shock - 300g,Real Pharm,vitamines,"Vitamin Shock 300g de Real Pharm offre une formule compl├¿te de vitamines et min├®raux essentiels pour soutenir votre sant├® globale, votre syst├¿me immunitaire et optimiser vos performances sportives. Indispensable pour les athl├¿tes qui s'entra├«nent intens├®ment et ont des besoins nutritionnels accrus.",gramme,300,30,Unique (Orange ou Citron selon batch),Immunitaire renforce d├®fenses naturelles 25+ nutriments|Antioxydant C E polyph├®nols citrus protection cellulaire|├ënerg├®tique m├®tabolisme optimal B vitamins ATP|Thermor├®gulation Th├® Vert + Ashwagandha + NAC|R├®cup├®ration post-training micronutriments essentiels r├®paration musculaire|Performance mentale focus concentration B6 B12 folate,PEUT CONTENIR: GLUTEN (atelier partag├® ├®quipement). principal. .,GMP|ISO 9001|EFSA,1 dose 10g dans 200-250ml eau par jour. Maximum 1 dose/jour (iode 450┬Ág vigilance thyro├»de). Anytime flexible nutrition quotidienne. Cure continue sans interruption sauf consultation m├®decin.,35,20,25,,100,false,Vitamin Shock - 300g | Real Pharm | Dodo Nutrition,Vitamin Shock - 300g de Real Pharm. Vitamines et min├®raux de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-miravella-vitamine-d3-k2-30-capsules,Vitamine D3 K2 - 30 Capsules,Miravella,vitamines,"Vitamine D3 K2 de Miravella offre une formule compl├¿te de vitamines et min├®raux essentiels pour soutenir votre sant├® globale, votre syst├¿me immunitaire et optimiser vos performances sportives. Indispensable pour les athl├¿tes qui s'entra├«nent intens├®ment et ont des besoins nutritionnels accrus.",g├®lule,30,30,,Sant├® osseuse calcium absorption fixation ost├®oporose pr├®vention|Densit├® min├®rale osseuse maintien fractures r├®duction|Immunit├® 70% d├®fenses naturelles syst├¿me renforc├®|Cardiovasculaire art├¿res calcification pr├®vention ├®lasticit├®|Coagulation sanguine normale facteurs activation|Synergie D3 K2 calcium dirig├® os vs art├¿res optimal,(vitamines synth├®tiques). CONTIENT: G├®latine bovine Halal. Huile MCT coco. .,GMP|Halal|Halal Certifi├®,1 g├®lule quotidien apr├¿s repas avec grand verre eau. Cure 3 mois renouvelable toute ann├®e,30,15,25,,100,false,Vitamine D3 K2 - 30 Capsules | Miravella | Dodo Nutrition,Vitamine D3 K2 - 30 Capsules de Miravella. Vitamines et min├®raux de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-rule-1-whey-protein-2280g,Whey Protein - 2280g,Rule 1,proteines,"Whey Protein - 2280g de Rule 1 est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Formule riche en acides amin├®s essentiels, id├®ale apr├¿s l'entra├«nement.",kilogramme,2.28,76,Vanilla|Chocolate|Strawberry|Cookies & Cream|Cinnamon Roll,R├®cup├®ration musculaire tri-phas├®e +25-30% vs single-source whey standard ├®tude 2024|Synth├¿se prot├®ine mTOR optimis├®e immediate spike leucine hydrolys├® + sustained concentr├® 2-3h|Absorption flexible 30min-2h fen├¬tre large post-workout convenience timing|Sati├®t├® prot├®ine 24g leptin signaling 4h rassasiement appetite suppression|R├®cup├®ration glutamine 3g immunit├® perm├®abilit├® intestinale microbiome|Performance BCAA 5.5g ratio leucine-emphasized force power output +8-12%,"Contient: LAIT, SOJA (l├®cithine) | Sans: Gluten, Aspartame",Informed Choice,1-2 doses standard quotidien. Dose type post-workout 30g immediate + petit-d├®jeuner optional 30g matin. Intensit├® ├®lev├®e 2-3 doses: matin 30g + post-training 30-60g + soir├®e 30g avant sommeil progression. Poids corporel 1.6-2.2g prot├®ines/kg exemple 75kg athl├¿te 120-165g/jour r├®parti.,295,160,230,,100,false,Whey Protein - 2280g | Rule 1 | Dodo Nutrition,Whey Protein - 2280g de Rule 1 est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Livraison rapide en Tunisie.
product-olimp-whey-protein-complex-2270g,Whey Protein Complex - 2270g,Olimp,proteines,"Whey Protein Complex - 2270g de Olimp est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Formule riche en acides amin├®s essentiels, id├®ale apr├¿s l'entra├«nement.",kilogramme,2.27,64,Vanille|Chocolat|Fraise|Caf├®,Croissance musculaire +18-25% BCAA stimulation dual-release vs simple whey|R├®cup├®ration optimale 2-3h sustained amino acid availability post-entra├«nement intensif|Anabolisme prolong├® concentration BCAA 4:1:1 Leucine-Isoleucine-Valine mTOR activation rapide-lente|Prise masse maigre 26g/dose prot├®ine 3.9g glucides ratio favorable|Digestibilit├® excellente CFM microfiltration technologie Olimp retention cofacteurs immunit├®|Absorption flexible rapide 60-90min (isolat)+mod├®r├®e 2-3h (concentr├®) adapt├® timing,"Contient: LAIT | Traces possible: Soja | Sans: Gluten, ┼Æuf",GMP,1-3 doses quotidien standard. Dose typique 1-2x/jour: post-workout imm├®diat 35g + petit-d├®jeuner optionnel 35g avant/apr├¿s cardio. Intensit├® ├®lev├®e 2-3 doses: matin 35g + post-training 1x 35-70g + soir├®e avant sommeil 35g (prot├®ines lentes plus lentes que isolat). Ajustement poids corporel 1.6-2.,295,160,230,,100,false,Whey Protein Complex - 2270g | Olimp | Dodo Nutrition,Whey Protein Complex - 2270g de Olimp est une prot├®ine premium pour la croissance et la r├®cup├®ration musculaire. Livraison rapide en Tunisie.
product-miravella-xtra-maca-extrait-sec-10-1-60-capsules,Xtra Maca (Extrait sec 10:1) - 60 Capsules,Miravella,boosters,"Xtra Maca (Extrait sec 10:1) - 60 Capsules de Miravella, booster naturel pour optimiser vos niveaux hormonaux, votre vitalit├® et vos performances physiques. Ingr├®dients naturels concentr├®s.",g├®lule,60,30,,Aphrodisiaque puissant libido d├®sir sexuel stimulation|Fertilit├® masculine production mobilit├® spermatozo├»des am├®lioration|├ënergie vitalit├® tonus performances physiques mentales|Endurance r├®sistance fatigue adaptation stress|├ëquilibre hormonal stabilisation fluctuations|Richesse nutritionnelle fer vitamines B potassium,"(maca plante naturelle). CONTIENT: G├®latine bovine Halal. D├®conseill├®: femmes enceintes/allaitantes (donn├®es insuffisantes prudence), personnes traitement hormonal (consultation m├®decin), enfants < 12 ans (adaptation dosage)",GMP|Halal|Halal Certifi├®,"1-2 g├®lules quotidien. Cure 3 mois r├®sultats optimaux, r├®p├®table plusieurs fois/an",55,30,45,,100,false,Xtra Maca (Extrait sec 10:1) - 60 Capsules | Miravella,Xtra Maca (Extrait sec 10:1) - 60 Capsules de Miravella. Booster hormonal de qualit├® pour vos objectifs fitness. Livraison rapide partout en Tunisie.
product-gsn-zinc-bisglycinate-30-capsules,Zinc Bisglycinate - 30 Capsules,GSN,vitamines,"Zinc Bisglycinate - 30 Capsules de GSN pour soutenir votre sant├® globale, votre immunit├® et vos performances sportives. Formule compl├¿te en vitamines et min├®raux essentiels.",g├®lule,30,30,,Immunit├® renforc├®e d├®fense infection|Production testost├®rone libido masculine|Cognition m├®moire concentration focus|Sant├® peau cheveux ongles|Reproduction fertilit├® soutenue|Cicatrisation acc├®l├®r├®e,"(zinc min├®ral pur). Traces: gluten, soja.",GMP|ISO 9001,"1 g├®lule quotidien avec repas. Minimum 4 semaines r├®sultats, optimal 8-12 semaines",30,15,25,,100,false,Zinc Bisglycinate - 30 Capsules | GSN | Dodo Nutrition,"Zinc Bisglycinate - 30 Capsules de GSN pour soutenir votre sant├® globale, votre immunit├® et vos performances sportives. Livraison rapide en Tunisie."
